panel zone shear distortion (rad),panel zone shear force (kN)
0.000316405,-78.15090747
0.000258385,-132.1953631
0.000197207,-186.9802674
0.000132597,-239.9744025
7.22E-05,-292.3716144
2.87E-05,-344.6500075
-2.11E-05,-392.6311201
-7.13E-05,-440.1350715
-0.000125843,-490.5029333
-0.000181161,-542.1844033
-0.000234375,-594.1044542
-0.000276178,-640.5343209
-0.000327691,-691.6188681
-0.000377116,-740.5543033
-0.000425251,-789.7292618
-0.000483545,-839.2625634
-0.0005266,-881.8723112
-0.000574323,-928.3021779
-0.000618257,-975.6910825
-0.000673147,-1023.31291
-0.000721309,-1065.5596
-0.000761399,-1108.409814
-0.000816728,-1155.079205
-0.000870272,-1199.834292
-0.000918873,-1238.629579
-0.000968299,-1283.98819
-0.00101278,-1328.149184
-0.00106385,-1371.112559
-0.00110751,-1411.699558
-0.00114733,-1452.277126
-0.00119648,-1495.240502
-0.0012492,-1540.599113
-0.00130631,-1585.957725
-0.00136151,-1630.118718
-0.00140928,-1671.893905
-0.00145761,-1716.054898
-0.00150731,-1762.601698
-0.00156415,-1809.148498
-0.00161495,-1854.50711
-0.00166684,-1897.479915
-0.00171709,-1941.640908
-0.00177393,-1985.801901
-0.00183297,-2031.151083
-0.00189173,-2076.509694
-0.00194033,-2120.670688
-0.00199717,-2163.643493
-0.00205154,-2204.221062
-0.00210289,-2242.412824
-0.00214902,-2281.802205
-0.00221245,-2321.191585
-0.0022605,-2360.580966
-0.00232118,-2399.970346
-0.00237088,-2435.776302
-0.0024236,-2471.582258
-0.00245793,-2502.616602
-0.00250323,-2444.13134
-0.00250433,-2386.834266
-0.00249802,-2330.734811
-0.00243788,-2272.258979
-0.00238269,-2213.773717
-0.00233052,-2158.86245
-0.00227231,-2102.772425
-0.00221986,-2046.672969
-0.00215643,-1990.573514
-0.00210646,-1933.285871
-0.00204742,-1874.800609
-0.00198427,-1819.889341
-0.00193155,-1763.799316
-0.00187718,-1708.888049
-0.00182253,-1650.412217
-0.00175087,-1594.312762
-0.00169842,-1539.410925
-0.00164296,-1489.2807
-0.00159353,-1436.76467
-0.00153587,-1383.051021
-0.00148781,-1331.723178
-0.0014329,-1281.592954
-0.0013843,-1232.660348
-0.00132663,-1184.802769
-0.00126568,-1133.239175
-0.00120691,-1084.419729
-0.00115666,-1037.514587
-0.00110669,-988.3367991
-0.00104903,-937.9698804
-0.000991089,-886.8853332
-0.000945783,-839.8594862
-0.000887022,-791.1616888
-0.000833615,-739.3614001
-0.000775348,-690.0666794
-0.000730151,-635.8796413
-0.000678199,-586.5849206
-0.000628801,-539.797654
-0.000576026,-487.3994989
-0.000526188,-438.464064
-0.00048058,-391.5570358
-0.000425663,-340.2339082
-0.000367412,-288.1940957
-0.000311666,-237.4678913
-0.000264769,-182.5641681
-0.000215363,-129.3305094
-0.000157936,-75.08349596
-0.000107253,-23.59317337
-5.40E-05,30.79755426
2.53E-06,79.53071454
3.42E-05,127.6434708
8.66E-05,178.9665984
0.000149018,232.915999
0.00021036,283.6422035
0.000259868,336.1591772
0.00031462,387.9594661
0.00036789,440.7150205
0.00042742,496.692828
0.000492771,553.5070823
0.000546865,609.1265474
0.000604528,662.1206823
0.000662191,718.3380137
0.000717932,773.3605554
0.000777517,825.6389488
0.000831885,876.2463344
0.000886253,926.7339582
0.000939797,974.9555375
0.000982358,1021.143995
0.00103453,1068.888413
0.00108478,1115.916146
0.00113008,1163.660563
0.00117759,1214.139701
0.00122894,1260.69593
0.00127616,1308.430918
0.00132449,1354.987148
0.00137474,1402.731566
0.00141813,1448.080748
0.00146892,1497.022784
0.00151862,1541.183777
0.00155624,1586.532958
0.0016032,1633.089188
0.00165784,1677.250182
0.00170424,1726.182788
0.00174955,1770.343781
0.00179733,1810.92135
0.00184868,1857.47758
0.00190112,1901.638573
0.00195576,1948.185373
0.00200437,1988.762942
0.0020656,2031.735747
0.00211475,2074.699122
0.00217049,2117.671927
0.00222129,2163.030539
0.00226659,2201.222301
0.00232453,2244.185676
0.00238,2284.772675
0.00243546,2326.547862
0.0024978,2365.927812
0.00254008,2405.317193
0.00258676,2444.706574
0.00263893,2480.51253
0.00266831,2506.77526
0.00269632,2449.478186
0.00269275,2392.190543
0.00268479,2333.705281
0.00266639,2275.22002
0.00260928,2217.932376
0.0025582,2159.447114
0.00250933,2100.961853
0.00244205,2043.674209
0.00238055,1986.377135
0.00232069,1929.089492
0.0022655,1872.990037
0.0022158,1815.702393
0.00215539,1757.217131
0.00210404,1707.086907
0.00204116,1648.601645
0.00197718,1591.314001
0.00192226,1534.016928
0.00186131,1477.917472
0.00180859,1423.015635
0.00175806,1371.697223
0.00171358,1316.785956
0.00166004,1264.269925
0.00160292,1210.565706
0.00156091,1156.371124
0.00150572,1100.875192
0.0014541,1046.803201
0.00140604,996.2014733
0.00135827,942.6085291
0.00130225,887.8236246
0.00125255,833.2782441
0.00119901,781.3581937
0.00115123,728.8412199
0.00110318,680.7403454
0.00104881,627.0304685
0.000994989,576.3033208
0.000950231,523.6675284
0.000892019,473.538247
0.000836553,419.5888464
0.000773947,362.8943539
0.000717108,307.9906307
0.000655052,252.3702227
0.000601507,196.2735963
0.000538627,140.1760269
0.000483161,82.13265799
0.000419869,24.36417547
0.000356742,-31.25585541
0.000302786,-88.57075184
0.000243585,-144.9664999
0.000179579,-200.1088036
0.000111454,-253.1038817
5.32E-05,-306.9335204
1.56E-05,-358.256648
-3.97E-05,-408.3859294
-8.99E-05,-455.1741387
-0.000145267,-506.2586859
-0.000203973,-557.5818134
-0.000247457,-608.6663602
-0.00028675,-654.6181227
-0.000342071,-704.0316625
-0.000393144,-754.5192859
-0.0004392,-803.4556641
-0.000497467,-850.00435
-0.000543076,-895.2403709
-0.000594176,-942.5057413
-0.000636819,-989.8927599
-0.000692999,-1035.241941
-0.000733556,-1077.856404
-0.000784629,-1122.611492
-0.000834383,-1167.376009
-0.000885374,-1207.595235
-0.00093782,-1254.142035
-0.000982577,-1297.114841
-0.00103502,-1342.464022
-0.00108308,-1384.239209
-0.00111987,-1423.62859
-0.0011693,-1465.403776
-0.00121021,-1508.376582
-0.00127254,-1554.923382
-0.00132553,-1599.084375
-0.00137963,-1644.442986
-0.00142548,-1685.020555
-0.00147628,-1730.379167
-0.00152571,-1775.728348
-0.00157843,-1819.889341
-0.00163005,-1865.247953
-0.00168195,-1909.408947
-0.00173027,-1952.381752
-0.00179727,-1998.928551
-0.00184423,-2041.901357
-0.00190381,-2087.250538
-0.00195461,-2127.837537
-0.00200486,-2169.603294
-0.00206362,-2211.378481
-0.00211195,-2250.767861
-0.00215341,-2288.959624
-0.00221711,-2328.349005
-0.00226956,-2366.550197
-0.00232942,-2407.127765
-0.00237885,-2444.13134
-0.00243239,-2482.323102
-0.00245298,-2501.418983
-0.0025112,-2531.255708
-0.00253975,-2473.968065
-0.00253838,-2367.738385
-0.00253179,-2308.064935
-0.00249692,-2248.382055
-0.00244145,-2187.510987
-0.00238269,-2127.837537
-0.00232283,-2066.957039
-0.00225803,-2006.085971
-0.00219982,-1945.214902
-0.00213419,-1885.541453
-0.00207406,-1825.858573
-0.0020098,-1764.987504
-0.0019483,-1704.116436
-0.00188953,-1644.442986
-0.0018316,-1584.760106
-0.00175609,-1525.086657
-0.00169568,-1464.215588
-0.00163307,-1404.532708
-0.00157156,-1343.66164
-0.00151527,-1283.98819
-0.00145734,-1224.30531
-0.0013972,-1164.63186
-0.00132471,-1104.82639
-0.00124865,-1044.672006
-0.00118083,-984.7533745
-0.00112124,-924.6018206
-0.00104518,-864.4464942
-0.000988618,-804.5297486
-0.000923267,-744.2546605
-0.000856543,-683.3826495
-0.000787594,-623.3470852
-0.000733116,-563.3105775
-0.000666392,-502.796909
-0.000611914,-442.2832402
-0.000543927,-382.4853134
-0.000481843,-321.9716448
-0.000413856,-261.6974997
-0.000353878,-201.183831
-0.00029518,-140.5504005
-0.000238184,-80.4544837
-0.000174818,-20.68682741
-0.000116534,40.14312566
-4.73E-05,100.5254336
1.31E-05,161.1824392
6.29E-05,221.6961079
0.000129659,282.2097766
0.000202644,342.1265222
0.000259621,402.0432678
0.000325082,462.4381175
0.000392383,522.3548631
0.000454879,583.1071128
0.000520505,642.7852776
0.000572676,702.9406036
0.0006394,763.3354539
0.000703104,823.967941
0.000769828,884.1232674
0.000842594,944.7604701
0.000903552,1004.914853
0.000963686,1065.304988
0.00102959,1125.581962
0.00109302,1185.500594
0.0011526,1245.174044
0.00121493,1304.856924
0.00127314,1365.727992
0.00134014,1425.401442
0.00140165,1485.084322
0.00146343,1545.95539
0.00153071,1605.62884
0.0015815,1665.31172
0.00165647,1726.182788
0.0017155,1785.856238
0.00178717,1845.539118
0.00185911,1906.410186
0.00193215,1966.093066
0.00200794,2025.766516
0.00208784,2084.251778
0.00216445,2145.122846
0.00223447,2204.805726
0.00231657,2262.093369
0.00240251,2321.766819
0.00249395,2379.063893
0.00255711,2436.351536
0.00263674,2488.867567
0.00271252,2540.19541
0.00281329,2584.356403
0.00291407,2618.964741
0.00302884,2645.227471
0.00317328,2669.094965
0.00335725,2687.002658
0.00352447,2706.098539
0.0036884,2723.996802
0.00387072,2739.518689
0.00404673,2753.842957
0.00421643,2766.969608
0.00439903,2781.293876
0.00458684,2794.420526
0.00477796,2807.547176
0.00495781,2818.29745
0.00514096,2827.840676
0.00532163,2839.779138
0.00553197,2780.096257
0.00554597,2720.422808
0.00555009,2660.739928
0.00555009,2599.868859
0.00554844,2540.19541
0.00553197,2479.324341
0.00548748,2419.641461
0.00544108,2358.770394
0.00537847,2297.899325
0.00531861,2238.225875
0.00525519,2178.542996
0.00519258,2117.671927
0.00513354,2056.800859
0.00508467,1997.117979
0.00501767,1936.246911
0.00495973,1876.573461
0.0048985,1816.890581
0.00484441,1756.019513
0.00478345,1696.346063
0.00472523,1636.663183
0.00466373,1575.792115
0.00460661,1516.118665
0.00453769,1456.435785
0.00448168,1395.564717
0.00441907,1335.891267
0.00435811,1275.020199
0.0042999,1215.337319
0.00423702,1155.541278
0.00417826,1095.622646
0.00412032,1035.704015
0.00407007,975.785383
0.00400335,915.8724095
0.00393965,855.1201602
0.00388445,795.2034146
0.00382157,735.4054877
0.00376281,675.6085042
0.00369691,614.3781503
0.00362717,554.2228243
0.00357307,494.5446591
0.00350635,433.9112287
0.00343908,373.9944831
0.00337125,313.9589187
0.00331194,253.2057264
0.00324906,192.8118195
0.00317438,133.0138927
0.00310765,73.25255462
0.00304477,12.71502784
0.00297255,-47.9657416
0.00290418,-108.1807601
0.00283911,-168.8377658
0.00277348,-229.3514345
0.00270538,-289.2681801
0.00263234,-349.0661069
0.00255656,-409.6985944
0.0024923,-469.616283
0.00242503,-529.7716094
0.00236792,-589.4497742
0.00227923,-649.843681
0.00219822,-709.9990074
0.00211612,-770.2740955
0.0020483,-830.6689453
0.00197251,-891.1826138
0.00189014,-951.8141583
0.00181161,-1011.855381
0.00172758,-1071.887173
0.00164356,-1131.683214
0.00156338,-1192.318531
0.00147716,-1250.568041
0.00140357,-1306.658066
0.00131351,-1365.143328
0.00122427,-1422.440401
0.0011364,-1477.342239
0.00104167,-1535.8275
0.000949957,-1593.115144
0.000854675,-1644.442986
0.000761865,-1698.147205
0.000656699,-1750.663236
0.000556201,-1798.407654
0.00045735,-1848.537879
0.000360696,-1895.084678
0.000257452,-1941.640908
0.000149484,-1989.375896
6.12E-05,-2031.151083
-5.28E-05,-2074.123888
-0.000143581,-2117.087263
-0.000253364,-2158.86245
-0.000362766,-2198.251831
-0.000457762,-2238.83883
-0.000572621,-2280.614016
-0.000682867,-2318.805779
-0.000791438,-2358.195159
-0.000908494,-2397.57511
-0.00104024,-2434.578684
-0.00115282,-2470.38464
-0.00127501,-2503.80479
-0.00140626,-2536.027321
-0.00153669,-2565.873476
-0.00166684,-2593.324395
-0.0018154,-2620.775313
-0.00197301,-2645.840425
-0.00211607,-2667.322113
-0.00228301,-2688.803801
-0.00244255,-2705.513875
-0.00259632,-2721.035762
-0.00276162,-2736.548219
-0.00292115,-2748.486681
-0.00307574,-2760.425142
-0.00324956,-2772.354174
-0.00339207,-2781.90683
-0.00356478,-2791.450056
-0.00374326,-2802.20033
-0.00390197,-2810.555367
-0.00407881,-2820.098593
-0.00424301,-2827.265442
-0.00440254,-2833.225242
-0.00455741,-2839.194474
-0.00469745,-2845.163705
-0.00488224,-2817.712786
-0.00491794,-2756.841718
-0.00491766,-2697.158838
-0.00491712,-2637.485388
-0.00491574,-2576.61432
-0.00489872,-2515.743252
-0.00484929,-2454.872183
-0.004793,-2394.001115
-0.00473397,-2334.318236
-0.00466559,-2274.644785
-0.00460464,-2213.773717
-0.0045327,-2152.902649
-0.00447366,-2092.022151
-0.00440776,-2032.348701
-0.00434653,-1972.665821
-0.00427815,-1912.992371
-0.00420951,-1852.121303
-0.00414416,-1792.438423
-0.00409336,-1732.764973
-0.00402334,-1671.893905
-0.00395442,-1612.211025
-0.00388385,-1552.537575
-0.00380944,-1491.666507
-0.00374189,-1431.983627
-0.0036867,-1372.310177
-0.00361805,-1311.439109
-0.00353293,-1251.756229
-0.00346483,-1191.837597
-0.00340332,-1132.164147
-0.00333303,-1071.651422
-0.00327235,-1010.893514
-0.00320095,-950.9843128
-0.00314164,-891.1826138
-0.00306339,-830.5491836
-0.00298513,-770.1552764
-0.00292555,-710.1187691
-0.00286459,-649.843681
-0.00279594,-589.3300125
-0.00272592,-528.4589441
-0.00265096,-468.3026751
-0.0025749,-408.2671106
-0.0025219,-347.8722607
-0.00245408,-288.0752769
-0.00238818,-228.1575883
-0.00231294,-167.7636814
-0.00224732,-107.1066758
-0.00217867,-46.73634407
-0.00211524,13.78920652
-0.00203726,74.01648415
-0.00195132,134.4463196
-0.00188898,194.3630652
-0.00182144,254.6381532
-0.00174208,314.5548988
-0.00167151,374.8299869
-0.00160479,434.6279136
-0.00153202,494.3060787
-0.00145981,554.2228243
-0.00138979,614.0207508
-0.00131071,673.8177347
-0.00122641,733.9730611
-0.00115529,794.1293301
-0.00106633,854.0460757
-0.000993835,914.3211638
-0.000911734,974.9555375
-0.000821066,1034.98733
-0.00074031,1095.028552
-0.000660488,1155.541278
-0.00057306,1215.337319
-0.000481843,1273.82258
-0.000392712,1333.49603
-0.00030194,1394.376528
-0.000201848,1454.049978
-0.000100059,1512.53524
-8.46E-06,1569.822884
9.92E-05,1623.536533
0.000196686,1673.666757
0.000291747,1721.411175
0.000398589,1769.155593
0.000499911,1814.504774
0.000598212,1861.051574
0.00070942,1906.410186
0.000833807,1952.956986
0.000931559,1992.346366
0.00104359,2037.704978
0.00115507,2078.282547
0.00126271,2115.286121
0.00137968,2155.86369
0.00147798,2192.867264
0.00159853,2229.870838
0.00171742,2266.864982
0.00183193,2302.670938
0.00196537,2337.288706
0.00209553,2371.897043
0.00222156,2405.317193
0.00237094,2437.549155
0.00249258,2470.969304
0.00262356,2501.994217
0.00275591,2531.840372
0.00288304,2560.479479
0.00302143,2589.128016
0.0031546,2617.776553
0.00330782,2646.415659
0.003441,2670.292583
0.00359943,2695.357696
0.00376721,2718.037001
0.00392701,2738.321071
0.00408875,2758.61457
0.00425487,2775.324645
0.00443198,2794.420526
0.00460524,2808.744795
0.0047785,2824.257251
0.00496248,2838.58152
0.00513547,2851.708169
0.00533289,2864.84425
0.00551879,2875.585094
0.00571676,2887.523555
0.00595016,2827.840676
0.00597762,2768.167226
0.00598311,2708.484346
0.00598037,2648.810896
0.00598037,2587.939828
0.00596114,2527.05933
0.00591447,2466.188261
0.0058568,2405.317193
0.00579914,2345.643743
0.00573873,2284.772675
0.00567558,2223.901607
0.00560693,2164.218727
0.00554597,2103.347659
0.00549462,2043.674209
0.00542323,1983.991329
0.00537243,1924.317879
0.00529912,1864.634999
0.00523679,1803.763931
0.00517171,1742.892863
0.00511652,1683.209983
0.00505529,1623.536533
0.00499158,1562.665465
0.00492706,1501.794397
0.00486912,1442.111517
0.00481173,1381.240448
0.00475022,1321.566999
0.00468981,1260.69593
0.00462501,1201.01305
0.0045646,1141.217009
0.00449376,1080.940036
0.00443115,1021.021404
0.00436745,961.2253631
0.00431006,901.5500269
0.00424773,841.2749393
0.0041821,780.7612703
0.00411236,720.0090211
0.0040525,659.0172479
0.00398605,598.5035795
0.00392482,538.2294344
0.00385782,477.8345846
0.0037889,417.6792582
0.00372355,358.0010933
0.00364913,298.2031665
0.00358598,237.3320983
0.003522,177.6539334
0.00344814,117.4976641
0.00337674,57.30659799
0.003307,-3.063875196
0.00324632,-62.98076223
0.00317273,-124.1269997
0.00310298,-184.2351756
0.00302363,-244.1519212
0.00295196,-304.6655899
0.00287068,-365.0594967
0.00280121,-425.0960042
0.00272735,-485.2513304
0.00265404,-545.5264185
0.00257523,-605.9203253
0.00249313,-666.3151751
0.00241295,-726.3516824
0.00233854,-786.1486663
0.00224325,-846.6623352
0.00214797,-906.4602617
0.00205489,-966.6193602
0.00197251,-1026.528562
0.00187998,-1086.805536
0.00177591,-1146.846758
0.00167706,-1206.407047
0.00158288,-1262.497072
0.00149199,-1319.794146
0.00138517,-1378.279408
0.00129703,-1433.181245
0.0011883,-1488.083082
0.00108313,-1544.182538
0.000980985,-1593.115144
0.000878015,-1644.442986
0.000762689,-1694.573211
0.000653953,-1742.308198
0.000538902,-1788.864429
0.000427145,-1834.21361
0.00032143,-1877.186415
0.000203138,-1922.545027
8.95E-05,-1964.310784
-2.07E-05,-2002.511976
-0.000148221,-2044.287163
-0.000256754,-2083.667114
-0.000374573,-2121.868306
-0.000488158,-2160.060069
-0.000614852,-2198.251831
-0.000738745,-2235.255405
-0.000866647,-2271.061361
-0.00100001,-2309.253123
-0.00114211,-2345.059079
-0.00127886,-2377.291041
-0.0014123,-2410.71119
-0.00155234,-2441.736103
-0.00168469,-2472.770446
-0.00182473,-2501.418983
-0.00197685,-2531.255708
-0.00211003,-2558.706627
-0.00224814,-2584.969357
-0.0023934,-2612.420276
-0.00252355,-2635.099581
-0.00266057,-2657.778887
-0.00282999,-2680.448763
-0.00296783,-2699.554074
-0.00311336,-2719.838144
-0.00328168,-2738.934025
-0.00342612,-2755.6441
-0.00358922,-2769.968368
-0.00376331,-2786.678443
-0.00391762,-2801.002711
-0.00409803,-2815.32698
-0.00426854,-2827.265442
-0.00442039,-2838.006285
-0.00457498,-2847.549511
-0.00470019,-2853.518742
-0.00490009,-2830.839436
-0.004927,-2771.165986
-0.00492673,-2711.483107
-0.00492782,-2620.775313
-0.00491986,-2559.904245
-0.00487977,-2500.221365
-0.00482678,-2439.350297
-0.00477461,-2379.676847
-0.00471722,-2319.993967
-0.00464692,-2260.320517
-0.0045802,-2199.449449
-0.00451952,-2139.766569
-0.00444977,-2080.093119
-0.00437865,-2019.222051
-0.00431934,-1959.539171
-0.00424932,-1899.865721
-0.00418315,-1840.182841
-0.00411038,-1779.311773
-0.00404448,-1719.638323
-0.00397172,-1658.767255
-0.00390444,-1599.084375
-0.00382674,-1538.213307
-0.00374299,-1478.530427
-0.00369768,-1417.659359
-0.00362574,-1357.985909
-0.00355023,-1297.114841
-0.00347252,-1237.43196
-0.00341431,-1177.522759
-0.00333166,-1117.245785
-0.00327921,-1057.091402
-0.00320178,-997.2859306
-0.00314494,-937.3729571
-0.0030708,-877.097869
-0.00299611,-816.942543
-0.00292609,-756.5486362
-0.00286761,-696.0349673
-0.00279979,-635.7598792
-0.00272702,-575.8431336
-0.00264876,-515.8066263
-0.00256941,-455.2929578
-0.00251641,-395.376212
-0.00244749,-335.4594664
-0.00238049,-275.1843784
-0.00230388,-214.7904715
-0.00223524,-154.5153834
-0.00216632,-94.39494846
-0.00209767,-34.47848575
-0.00202463,26.82297056
-0.00195296,87.64688838
-0.00187992,147.9341412
-0.00180633,207.9697056
-0.00172231,268.0062131
-0.001649,327.9229586
-0.00157321,388.1980467
-0.00150072,448.3533732
-0.00142768,508.6284608
-0.00135135,568.3066261
-0.0012643,628.5817142
-0.00118467,688.6182215
-0.00111191,748.5349671
-0.00102953,808.6902931
-0.000949627,869.3237237
-0.000856954,929.5988118
-0.000775759,989.2798056
-0.000688771,1050.028283
-0.000603896,1110.069506
-0.000510153,1170.101298
-0.000421901,1229.661587
-0.000330659,1290.532655
-0.000236896,1350.206105
-0.000135563,1409.888985
-3.46E-05,1470.760053
8.03E-05,1530.442933
0.000194407,1590.116383
0.000321265,1650.987451
0.000452407,1710.670331
0.000581463,1771.541399
0.000724796,1831.214849
0.000869228,1890.897729
0.00102053,1949.382991
0.00116413,2005.473016
0.00131708,2060.384284
0.00146206,2112.900314
0.00161445,2163.030539
0.00178223,2213.160763
0.00195549,2263.281557
0.00211365,2308.640169
0.00231135,2356.384587
0.00247748,2399.347962
0.00266831,2443.518386
0.0028435,2485.293573
0.00303077,2525.871141
0.00322078,2564.062904
0.00339624,2603.452284
0.00359586,2640.455859
0.0038018,2677.450002
0.0039877,2708.484346
0.00419226,2740.706877
0.00439326,2768.167226
0.00460799,2794.420526
0.00482711,2818.29745
0.00505556,2840.967326
0.00529527,2861.260825
0.00553664,2880.356706
0.00579914,2899.452588
0.00605725,2917.360281
0.00632085,2931.684549
0.00657073,2942.425393
0.00683433,2954.363855
0.00709244,2963.907081
0.0073478,2971.064499
0.00759218,2980.617155
0.00786402,2987.774574
0.00811664,2996.129612
0.00836102,3002.098843
0.00861913,3009.265692
0.00886626,3016.423111
0.00904474,3020.006536
0.00922597,2960.323656
0.00922597,2899.452588
0.00922597,2839.779138
0.00923421,2780.096257
0.00923146,2720.422808
0.00922597,2660.739928
0.00918203,2599.868859
0.00912986,2540.19541
0.00906945,2479.324341
0.00900355,2418.453273
0.00893765,2358.770394
0.00887999,2299.096943
0.00881134,2239.414063
0.0087427,2178.542996
0.00867405,2117.671927
0.00862188,2057.989047
0.00854774,1998.315597
0.00848733,1937.444529
0.00842418,1876.573461
0.00835553,1816.890581
0.00828963,1756.019513
0.00822373,1695.148445
0.00815234,1635.474995
0.00808918,1575.792115
0.00802054,1514.921046
0.00795738,1455.247597
0.00789148,1394.376528
0.00781734,1334.693648
0.00775694,1275.020199
0.00770476,1214.139701
0.00762513,1154.702002
0.00755649,1094.547619
0.00750157,1034.628987
0.00743018,974.7103555
0.00736977,914.798325
0.00730112,854.2846565
0.00723248,793.6512259
0.00716383,733.1375574
0.00708969,672.5050698
0.0070183,612.2299817
0.00694965,552.0746553
0.00687826,491.5609868
0.00680412,431.1661369
0.00673273,370.6524682
0.00665585,310.1387995
0.00658445,249.9834733
0.00651581,189.3500427
0.00644442,129.1947165
0.00636753,68.64540215
0.00629889,8.274976146
0.00620827,-52.56091785
0.00613139,-112.7882898
0.00606274,-173.2538652
0.00597487,-233.5289532
0.00590348,-293.32688
0.00581012,-353.4822062
0.00573324,-413.9958749
0.00565361,-474.270963
0.00557398,-534.0679469
0.00547787,-593.7461117
0.00538863,-654.1409615
0.00529692,-713.9379454
0.00520878,-774.3327952
0.00511322,-834.2495408
0.00500916,-894.6434476
0.0049136,-954.3225554
0.00481091,-1014.118596
0.00468926,-1074.518161
0.00458025,-1134.672545
0.00446136,-1194.826928
0.0043367,-1255.339653
0.00421917,-1315.013104
0.00409259,-1374.695984
0.0039542,-1434.369433
0.00381636,-1495.240502
0.00366616,-1554.923382
0.00351019,-1615.794449
0.00333995,-1675.477329
0.00316476,-1735.15078
0.00298107,-1793.636041
0.00282016,-1843.766266
0.00264223,-1897.479915
0.00247226,-1942.829096
0.00227648,-1992.95932
0.00209635,-2039.50612
0.0019132,-2084.864732
0.00173307,-2126.639919
0.00154828,-2167.217487
0.00136952,-2205.41868
0.00117924,-2244.79863
0.000993066,-2279.416398
0.000801406,-2315.222354
0.000627593,-2348.642504
0.000425223,-2380.865035
0.000241196,-2413.096997
4.73E-05,-2444.13134
-0.000143986,-2475.156253
-0.000340376,-2506.190596
-0.000532954,-2534.839133
-0.000737455,-2564.675858
-0.000932795,-2592.126776
-0.00114156,-2619.577695
-0.00134311,-2643.454619
-0.00154081,-2666.133925
-0.00175252,-2690.001419
-0.00195763,-2710.294918
-0.00217785,-2731.776606
-0.00237885,-2750.872487
-0.00258698,-2767.582562
-0.00278688,-2784.292636
-0.00300518,-2798.616905
-0.00319574,-2812.941173
-0.00339152,-2824.870205
-0.00359746,-2836.808667
-0.00379818,-2847.549511
-0.003986,-2858.290355
-0.00418507,-2866.645392
-0.00435504,-2872.614623
-0.00450469,-2877.395666
-0.00466559,-2882.167279
-0.00482348,-2886.938891
-0.00493359,-2888.13651
-0.00504727,-2888.13651
-0.00517385,-2888.13651
-0.00526858,-2886.938891
-0.00535563,-2883.355467
-0.0054251,-2880.96966
-0.00548139,-2877.395666
-0.00553521,-2873.812242
-0.0055915,-2871.426435
-0.00564037,-2866.645392
-0.00565548,-2806.971942
-0.00565465,-2747.289062
-0.0056541,-2687.615613
-0.00565273,-2627.932732
-0.00561951,-2568.259283
-0.00555031,-2507.388214
-0.00548276,-2447.705334
-0.00541741,-2388.031885
-0.00535041,-2327.160816
-0.00526886,-2266.289748
-0.00520406,-2205.41868
-0.0051236,-2145.7358
-0.00504507,-2084.864732
-0.0049756,-2025.191282
-0.0049108,-1965.508402
-0.00483776,-1904.637334
-0.0047606,-1844.954454
-0.00468948,-1784.083386
-0.00460848,-1724.409935
-0.0045305,-1664.727056
-0.00445664,-1603.855988
-0.00439568,-1542.984919
-0.0043155,-1483.31147
-0.00423697,-1423.62859
-0.00416805,-1363.95514
-0.00408732,-1304.27226
-0.00400879,-1243.401192
-0.003933,-1182.652714
-0.00385776,-1122.611492
-0.00378747,-1062.69286
-0.00371855,-1002.425316
-0.0036381,-941.7890568
-0.00355984,-881.8723112
-0.00348488,-821.4784039
-0.00339619,-761.323078
-0.0033366,-701.4053893
-0.00325724,-641.0114825
-0.00319162,-580.7363944
-0.00310348,-520.581068
-0.00301259,-460.1862182
-0.0029563,-399.7923113
-0.00288408,-339.7558039
-0.00281214,-279.9588202
-0.00272812,-219.5639703
-0.00264135,-159.6472247
-0.00257874,-99.59940118
-0.00250433,-39.07366202
-0.00243266,22.21581811
-0.0023448,81.97753342
-0.00226654,142.6825381
-0.00218197,202.5992838
-0.00209794,262.5160293
-0.00201722,323.1485169
-0.00193319,383.5433667
-0.00184093,443.8184548
-0.00175334,503.4966196
-0.00166987,563.8905264
-0.00157898,624.1656145
-0.00149413,684.0823601
-0.00140379,743.7605254
-0.00130467,803.5584519
-0.00121378,863.83354
-0.00110971,923.7502856
-0.00102047,984.1404207
-0.00091934,1043.823301
-0.000820489,1104.100274
-0.000717053,1164.254658
-0.000616555,1223.692356
-0.000504661,1284.563424
-0.000394442,1344.246304
-0.000279558,1403.919754
-0.000156679,1464.790822
-5.11E-05,1520.890278
9.46E-05,1578.177921
0.000204402,1629.505764
0.000337356,1684.407601
0.000473001,1736.923632
0.000604528,1787.053856
0.000750607,1838.381699
0.000910965,1893.283536
0.00105622,1942.216142
0.00120669,1988.762942
0.00134454,2031.735747
0.00147744,2072.313316
0.00161583,2112.900314
0.00176465,2152.280265
0.00192199,2190.481457
0.00206807,2229.870838
0.00223859,2264.479176
0.00239592,2300.285131
0.00255573,2334.9029
0.00271582,2368.323049
0.00286656,2401.743198
0.00303626,2433.96573
0.00320787,2466.188261
0.00336713,2496.034416
0.00355028,2527.05933
0.00372355,2556.905484
0.00390807,2585.544591
0.0040871,2615.390746
0.0042653,2641.644047
0.00445147,2669.094965
0.00464643,2695.357696
0.00484001,2721.610996
0.00502014,2744.290302
0.00521674,2768.167226
0.00540511,2789.648913
0.0055932,2808.744795
0.00577168,2829.038294
0.00596664,2849.322363
0.00615885,2867.230056
0.00635655,2882.742513
0.00655425,2899.452588
0.00676568,2917.360281
0.00697711,2934.070355
0.00719403,2948.394624
0.00740821,2963.907081
0.00762239,2977.03373
